INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2006	F	Female	Y15T19	15 to 19 years old	127.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burkina Faso 2006 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2008	F	Female	Y15T19	15 to 19 years old	136.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burkina Faso 2010 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2009	F	Female	Y15T19	15 to 19 years old	130.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burkina Faso 2010 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2013	F	Female	Y15T19	15 to 19 years old	132.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burkina Faso 2014 Malaria Indicators Survey (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2014	F	Female	Y15T19	15 to 19 years old	129.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burkina Faso 2015 PMA2020 Round 2	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	854	Burkina Faso	BFA	-1.742843829	12.27491081	Sub-Saharan Africa	2016	F	Female	Y15T19	15 to 19 years old	132.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Burkina Faso 2017 Malaria Indicators Surveys (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2000	F	Female	Y15T19	15 to 19 years old	67.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2001	F	Female	Y15T19	15 to 19 years old	66.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2002	F	Female	Y15T19	15 to 19 years old	65.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2003	F	Female	Y15T19	15 to 19 years old	60.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2004	F	Female	Y15T19	15 to 19 years old	58.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2005	F	Female	Y15T19	15 to 19 years old	59.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2006	F	Female	Y15T19	15 to 19 years old	61.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2008	F	Female	Y15T19	15 to 19 years old	60.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2010	F	Female	Y15T19	15 to 19 years old	58.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2011	F	Female	Y15T19	15 to 19 years old	56.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2012	F	Female	Y15T19	15 to 19 years old	59.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2013	F	Female	Y15T19	15 to 19 years old	61.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2014	F	Female	Y15T19	15 to 19 years old	58.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2015	F	Female	Y15T19	15 to 19 years old	55.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2016	F	Female	Y15T19	15 to 19 years old	50.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2017	F	Female	Y15T19	15 to 19 years old	41.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018	F	Female	Y15T19	15 to 19 years old	35.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2007	F	Female	Y15T19	15 to 19 years old	59.0	PER_1000_POP	Per 1,000 population	E	Estimated	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2009	F	Female	Y15T19	15 to 19 years old	58.0	PER_1000_POP	Per 1,000 population	E	Estimated	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2000	F	Female	Y15T19	15 to 19 years old	21.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (TransMonee)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2001	F	Female	Y15T19	15 to 19 years old	17.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (TransMonee)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2002	F	Female	Y15T19	15 to 19 years old	15.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (TransMonee)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2003	F	Female	Y15T19	15 to 19 years old	12.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (TransMonee)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2004	F	Female	Y15T19	15 to 19 years old	9.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (TransMonee)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2005	F	Female	Y15T19	15 to 19 years old	9.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (TransMonee)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2006	F	Female	Y15T19	15 to 19 years old	25.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Uzbekistan 2006 Multiple Indicator Cluster Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2010	F	Female	Y15T19	15 to 19 years old	29.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (TransMonee)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2016	F	Female	Y15T19	15 to 19 years old	20.9	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2017	F	Female	Y15T19	15 to 19 years old	18.9	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	862	Venezuela (Bolivarian Republic of)	VEN	-66.15642084	7.121324748	Latin America and the Caribbean	2000	F	Female	Y15T19	15 to 19 years old	93.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	862	Venezuela (Bolivarian Republic of)	VEN	-66.15642084	7.121324748	Latin America and the Caribbean	2001	F	Female	Y15T19	15 to 19 years old	92.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
