INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_DETAIL_URL	SOURCE_YEAR
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	40	Austria	AUT	14.14172472	47.58704857	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	4.0	PT	Percent	CA	Country Adjusted	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	8.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	9.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	8.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	7.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	276	Germany	DEU	10.3806066	51.08862743	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	5.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	300	Greece	GRC	22.58307827	39.47301873	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	8.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	8.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	380	Italy	ITA	12.57022427	42.79917282	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	7.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	428	Latvia	LVA	26.42461876	56.64196636	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	7.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
48	48	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	77	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical sexual or psychological violence by a current or former intimate partner in the previous 12 months by form of violence and by age	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2012		F	Female	Y18T49	18 to 49 years old	PHY+SEX	Physical and sexual	6.0	PT	Percent	C	Country Data	G	Global	Women aged 18-74; definition of physical and sexual violence differs from the standard;			2019
