INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	498	Republic of Moldova	MDA	29.0	47.0	Europe and Northern America	1994	M	Male	97.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1984	M	Male	68.09	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	True
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1983	M	Male	66.57	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1982	M	Male	65.92	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1981	M	Male	65.57	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1980	M	Male	65.49	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1979	M	Male	66.05	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1978	M	Male	65.98	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1977	M	Male	66.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1976	M	Male	66.76	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1975	M	Male	65.44	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1974	M	Male	65.05	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1973	M	Male	64.06	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1972	M	Male	62.96	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	528	Netherlands	NLD	5.75	52.5	Europe and Northern America	1971	M	Male	62.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	1975	M	Male	67.58	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2014	M	Male	88.43	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	True
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2013	M	Male	89.55	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2012	M	Male	97.64	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2011	M	Male	89.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2010	M	Male	93.15	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2009	M	Male	98.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2008	M	Male	100.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2007	M	Male	94.68	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2006	M	Male	95.15	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2005	M	Male	94.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2001	M	Male	96.77	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2000	M	Male	94.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	1999	M	Male	96.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	320	Guatemala	GTM	-90.25	15.5	Latin America and the Caribbean	2004	M	Male	93.94	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	308	Grenada	GRD	-61.66666666	12.11666666	Latin America and the Caribbean	2008	M	Male	84.04	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	True
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	1980	M	Male	72.8	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:29	2017	5100				SEX	M	Male	False
