INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2011	F	Female	40.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2012	F	Female	41.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2013	F	Female	41.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2014	F	Female	41.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	608	Philippines	PHL	120.8601418	14.16591706	Eastern and South-Eastern Asia	2017	F	Female	23.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2016	F	Female	40.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2017	F	Female	39.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2009	F	Female	39.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2013	F	Female	32.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2015	F	Female	31.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2016	F	Female	30.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	F	Female	30.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2008	F	Female	36.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2014	F	Female	31.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2014	F	Female	44.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2015	F	Female	49.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2016	F	Female	43.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	690	Seychelles	SYC	55.46561591	-4.678053059	Sub-Saharan Africa	2017	F	Female	44.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2003	F	Female	27.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2008	F	Female	31.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2000	F	Female	22.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2005	F	Female	30.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2007	F	Female	32.0	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2009	F	Female	33.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2010	F	Female	32.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2001	F	Female	22.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2004	F	Female	26.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2006	F	Female	31.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2011	F	Female	33.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2002	F	Female	25.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2012	F	Female	34.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2013	F	Female	33.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2014	F	Female	34.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2015	F	Female	33.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2016	F	Female	35.7	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2017	F	Female	35.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	748	Eswatini	SWZ	31.50149288	-26.56471011	Sub-Saharan Africa	2016	F	Female	54.6	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2013	F	Female	27.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2014	F	Female	29.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2015	F	Female	29.8	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2016	F	Female	29.5	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2010	F	Female	24.4	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2017	F	Female	12.2	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2008	F	Female	17.9	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2005	F	Female	17.3	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2007	F	Female	22.1	PT	Percent	C	Country Data	Repository: ILO-STATISTICS - Micro data processing;	2019	SEX	F	Female	False
