INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	DISABILITY_STATUS	DISABILITY_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	5.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	442	Luxembourg	LUX	6.092656563	49.77679538	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	6.0	PT	Percent	C	Country Data	G	Global	Unreliable | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	7.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2012	F	Female	_X	Not Available or not specified	_T	No breakdown by disability	7.0	PT	Percent	C	Country Data	G	Global	Unreliable | Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X___T	Female, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	470	Malta	MLT	14.44617519	35.89194275	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	7.0	PT	Percent	C	Country Data	G	Global	Repository: ILO calculations based on Eurostat data | Population coverage: Excluding institutional population | Unemployment definition: Self-declared labour status	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2019	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	10.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2008	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	5.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2009	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	5.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2010	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	6.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2011	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	3.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2013	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - General Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2014	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - General Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2015	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	4.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - General Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2016	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	7.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	PC - National Population and Housing Census	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2017	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	6.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HIES - Household Income and Expenditure Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2018	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	_T	No breakdown by disability	5.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	PC - Population Census	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X___T	Both sexes or no breakdown by sex, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2019	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	11.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2008	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	5.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2009	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	5.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2010	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	7.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2011	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	5.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - Continous Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2012	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - General Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2013	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	4.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - General Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2014	M	Male	_X	Not Available or not specified	_T	No breakdown by disability	5.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	HS - General Household Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X___T	Male, not available or not specified, no breakdown by disability	False
