INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2019	2019	M	Male	EPRS	Creating electronic presentations with presentation software	8.98156	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2014	2014	M	Male	INST	Connecting and installing new devices	9.5906	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2015	2015	M	Male	INST	Connecting and installing new devices	11.07271	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2016	2016	M	Male	INST	Connecting and installing new devices	11.75427	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2017	2017	M	Male	INST	Connecting and installing new devices	13.83905	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (ROSSTAT)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2018	2018	M	Male	INST	Connecting and installing new devices	13.66083	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2019	2019	M	Male	INST	Connecting and installing new devices	20.24521	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2014	2014	M	Male	TRAF	Transferring files between a computer and other devices	25.61535	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2015	2015	M	Male	TRAF	Transferring files between a computer and other devices	29.42719	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2016	2016	M	Male	TRAF	Transferring files between a computer and other devices	30.83185	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2017	2017	M	Male	TRAF	Transferring files between a computer and other devices	31.80076	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (ROSSTAT)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2018	2018	M	Male	TRAF	Transferring files between a computer and other devices	35.33282	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2019	2019	M	Male	TRAF	Transferring files between a computer and other devices	35.09017	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2014	2014	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	17.53171	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2015	2015	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	19.23656	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2016	2016	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	20.59378	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2017	2017	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	22.41845	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (ROSSTAT)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2018	2018	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	20.31138	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2019	2019	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	21.43007	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2014	2014	M	Male	PCPR	Writing a computer program using a specialized programming language	1.64941	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2015	2015	M	Male	PCPR	Writing a computer program using a specialized programming language	1.51249	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	False
