INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2009		F	Female	Y15T49	15 to 49 years old	75.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2008		F	Female	Y15T49	15 to 49 years old	74.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2007		F	Female	Y15T49	15 to 49 years old	74.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2006		F	Female	Y15T49	15 to 49 years old	73.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2005		F	Female	Y15T49	15 to 49 years old	72.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2004		F	Female	Y15T49	15 to 49 years old	71.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2003		F	Female	Y15T49	15 to 49 years old	69.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2002		F	Female	Y15T49	15 to 49 years old	68.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2001		F	Female	Y15T49	15 to 49 years old	67.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2000		F	Female	Y15T49	15 to 49 years old	65.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1999		F	Female	Y15T49	15 to 49 years old	64.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1998		F	Female	Y15T49	15 to 49 years old	62.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1997		F	Female	Y15T49	15 to 49 years old	59.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1996		F	Female	Y15T49	15 to 49 years old	56.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1995		F	Female	Y15T49	15 to 49 years old	53.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1994		F	Female	Y15T49	15 to 49 years old	49.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1993		F	Female	Y15T49	15 to 49 years old	46.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1992		F	Female	Y15T49	15 to 49 years old	43.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1991		F	Female	Y15T49	15 to 49 years old	40.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	1990		F	Female	Y15T49	15 to 49 years old	37.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2018		F	Female	Y15T49	15 to 49 years old	80.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	True
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2017		F	Female	Y15T49	15 to 49 years old	79.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2016		F	Female	Y15T49	15 to 49 years old	79.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2015		F	Female	Y15T49	15 to 49 years old	78.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2014		F	Female	Y15T49	15 to 49 years old	78.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2013		F	Female	Y15T49	15 to 49 years old	77.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2012		F	Female	Y15T49	15 to 49 years old	77.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2018		F	Female	Y15T49	15 to 49 years old	87.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	True
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2017		F	Female	Y15T49	15 to 49 years old	87.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
