INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	AGE	AGE_DESC	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2016	2016	Y15T49	15 to 49 years old	F	Female	86.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2017	2017	Y15T49	15 to 49 years old	F	Female	86.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2018	2018	Y15T49	15 to 49 years old	F	Female	86.4	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2019	2019	Y15T49	15 to 49 years old	F	Female	86.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2020	2020	Y15T49	15 to 49 years old	F	Female	86.5	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	753	Eastern and South-Eastern Asia				Eastern and South-Eastern Asia	2021	2021	Y15T49	15 to 49 years old	F	Female	86.6	PT	Percent	E	Estimated	G	Global		United Nations, Department of Economic and Social Affairs, Population Division (2021). Estimates and Projections of Family Planning Indicators 2021.	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	760	Syrian Arab Republic	SYR	38.50466565	35.01676176	Northern Africa and Western Asia	2009	2009	Y15T49	15 to 49 years old	F	Female	53.3	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Syrian Arab Republic 2009 Family Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2012	2012	Y15T49	15 to 49 years old	F	Female	50.9	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Tajikistan 2012 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	762	Tajikistan	TJK	69.294998	38.43069666	Central and Southern Asia	2017	2017	Y15T49	15 to 49 years old	F	Female	52.1	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Tajikistan 2017 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2012	2012	Y15T49	15 to 49 years old	F	Female	47.9	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Tonga 2012 Demographic Health Survey (national)	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2019	2019	Y15T49	15 to 49 years old	F	Female	49.9	PT	Percent	CA	Country Adjusted	G	Global	Unmet need estimated from micro-data by UNPD as not reported for all women.	Tonga 2019 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2006	2006	Y15T49	15 to 49 years old	F	Female	54.5	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Trinidad and Tobago 2006 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	780	Trinidad and Tobago	TTO	-61.29389504	10.41877263	Latin America and the Caribbean	2011	2011	Y15T49	15 to 49 years old	F	Female	58.2	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Trinidad and Tobago 2011 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	798	Tuvalu	TUV	178.6679611	-7.460048071	Oceania, exc. Australia and New Zealand	2007	2007	Y15T49	15 to 49 years old	F	Female	41.0	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Tuvalu 2007 Demographic Health Survey (national)	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2007	2007	Y15T49	15 to 49 years old	F	Female	66.4	PT	Percent	CA	Country Adjusted	G	Global		Ukraine 2007 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	804	Ukraine	UKR	31.40270802	49.00735945	Europe and Northern America	2012	2012	Y15T49	15 to 49 years old	F	Female	68.0	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Ukraine 2012 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2000	2000	Y15T49	15 to 49 years old	F	Female	77.2	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Egypt 2000 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2003	2003	Y15T49	15 to 49 years old	F	Female	78.8	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Egypt 2003 Demographic and Health Survey (Interim)	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
