INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2012	F	Female	99.8	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2013	F	Female	99.8	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2014	F	Female	99.8	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2015	F	Female	99.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	48	Bahrain	BHR	50.5490754	26.04407747	Northern Africa and Western Asia	2016	F	Female	99.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2000	F	Female	97.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2010	F	Female	99.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2004	F	Female	98.3	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2006	F	Female	96.6	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2014	F	Female	99.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2000	F	Female	65.2	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2007	F	Female	79.7	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2006	F	Female	88.5	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2011	F	Female	90.9	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2012	F	Female	70.4	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	368	Iraq	IRQ	43.76606267	33.05013795	Northern Africa and Western Asia	2018	F	Female	95.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2007	F	Female	99.1	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2002	F	Female	99.5	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2012	F	Female	99.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	400	Jordan	JOR	37.13024774	30.65365973	Northern Africa and Western Asia	2018	F	Female	99.7	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2008	F	Female	98.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2005	F	Female	98.6	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2007	F	Female	98.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2009	F	Female	98.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2010	F	Female	98.6	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2004	F	Female	98.3	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2006	F	Female	98.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2011	F	Female	98.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2012	F	Female	98.8	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2013	F	Female	98.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2014	F	Female	98.7	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2015	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2016	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2000	F	Female	99.9	PT	Percent	C	Country Data	G	Global	Institutional Birth (IB): includes all deliveries that occurred at a health facility		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	422	Lebanon	LBN	35.89391711	33.92152458	Northern Africa and Western Asia	2004	F	Female	98.2	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	True
