INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2013	F	Female	12	PER_100000_LIVE_BIRTHS	Per 100,000 live births	7	21	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2014	F	Female	12	PER_100000_LIVE_BIRTHS	Per 100,000 live births	7	21	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	682	Saudi Arabia	SAU	45.0	25.0	Northern Africa and Western Asia	2015	F	Female	12	PER_100000_LIVE_BIRTHS	Per 100,000 live births	7	20	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	True
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1990	F	Female	58	PER_100000_LIVE_BIRTHS	Per 100,000 live births	47	75	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1991	F	Female	60	PER_100000_LIVE_BIRTHS	Per 100,000 live births	48	77	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1992	F	Female	60	PER_100000_LIVE_BIRTHS	Per 100,000 live births	48	77	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1993	F	Female	67	PER_100000_LIVE_BIRTHS	Per 100,000 live births	54	85	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1994	F	Female	74	PER_100000_LIVE_BIRTHS	Per 100,000 live births	60	93	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1995	F	Female	81	PER_100000_LIVE_BIRTHS	Per 100,000 live births	66	102	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1996	F	Female	88	PER_100000_LIVE_BIRTHS	Per 100,000 live births	71	108	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1997	F	Female	86	PER_100000_LIVE_BIRTHS	Per 100,000 live births	69	106	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1998	F	Female	81	PER_100000_LIVE_BIRTHS	Per 100,000 live births	65	101	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	1999	F	Female	76	PER_100000_LIVE_BIRTHS	Per 100,000 live births	60	96	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2000	F	Female	74	PER_100000_LIVE_BIRTHS	Per 100,000 live births	58	92	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2001	F	Female	69	PER_100000_LIVE_BIRTHS	Per 100,000 live births	53	86	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2002	F	Female	68	PER_100000_LIVE_BIRTHS	Per 100,000 live births	52	85	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2003	F	Female	64	PER_100000_LIVE_BIRTHS	Per 100,000 live births	50	80	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	670	Saint Vincent and the Grenadines	VCT	-61.2	13.25	Latin America and the Caribbean	2004	F	Female	54	PER_100000_LIVE_BIRTHS	Per 100,000 live births	42	68	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
