INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	642	Romania	ROU	24.98481009	45.83893563	Europe and Northern America	2019	2019	M	Male	97.17	PT	Percent	C	Country Data	G	Global		National Institute of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2017	2017	M	Male	94.83	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service of the Russian Federation	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2018	2018	M	Male	95.05	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service of the Russian Federation	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	643	Russian Federation	RUS	99.01404926	61.61899849	Europe and Northern America	2019	2019	M	Male	96.96	PT	Percent	C	Country Data	G	Global		Federal State Statistics Service (Rosstat)	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2016	2016	M	Male	70.73	PT	Percent	C	Country Data	G	Global		Communications & IT Commission	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2017	2017	M	Male	95.9	PT	Percent	C	Country Data	G	Global		Communications & IT Commission	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2018	2018	M	Male	97.02	PT	Percent	C	Country Data	G	Global		Communications & IT Commission	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	682	Saudi Arabia	SAU	44.54763347	24.12594211	Northern Africa and Western Asia	2019	2019	M	Male	97.89	PT	Percent	C	Country Data	G	Global		Communications andI nformation Technology Commision	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2016	2016	M	Male	92.46	PT	Percent	C	Country Data	G	Global		Statistical Office of the Republic of Serbia	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	688	Serbia	SRB	20.805876	44.03145697	Europe and Northern America	2017	2017	M	Male	93.19	PT	Percent	C	Country Data	G	Global		Statistical Office of the Republic of Serbia	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	694	Sierra Leone	SLE	-11.78306584	8.568604164	Sub-Saharan Africa	2017	2017	M	Male	64.8	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2017	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2016	2016	M	Male	91.01	PT	Percent	C	Country Data	G	Global		Infocomm Media Development Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2017	2017	M	Male	91.01	PT	Percent	C	Country Data	G	Global		Infocomm Media Development Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2018	2018	M	Male	94.23	PT	Percent	C	Country Data	G	Global		Infocomm Media Development Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	702	Singapore	SGP	103.8107883	1.361009155	Eastern and South-Eastern Asia	2019	2019	M	Male	88.57	PT	Percent	C	Country Data	G	Global		Infocomm Media Development Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2017	2017	M	Male	97.39	PT	Percent	C	Country Data	G	Global		Statistical Office of the Republic of Slovenia	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2018	2018	M	Male	95.73	PT	Percent	C	Country Data	G	Global		Statistical Office of the Republic of Slovenia	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	705	Slovenia	SVN	14.82209486	46.11958061	Europe and Northern America	2019	2019	M	Male	97.67	PT	Percent	C	Country Data	G	Global		Statistical Office of the Republic of Slovenia	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2016	2016	M	Male	52.35	PT	Percent	C	Country Data	G	Global		Statistics South Africa	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2017	2017	M	Male	58.13	PT	Percent	C	Country Data	G	Global		Statistics South Africa	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	716	Zimbabwe	ZWE	29.86909584	-19.00075492	Sub-Saharan Africa	2019	2019	M	Male	73.0	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2019	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2017	2017	M	Male	96.21	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2019	2019	M	Male	96.73	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	729	Sudan	SDN	29.95650159	16.02643066	Northern Africa and Western Asia	2016	2016	M	Male	70.3	PT	Percent	C	Country Data	G	Global		Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	740	Suriname	SUR	-55.90626394	4.132603197	Latin America and the Caribbean	2018	2018	M	Male	94.0	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2014	2014	M	Male	77.25	PT	Percent	C	Country Data	G	Global		National Statistical Office	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2015	2015	M	Male	79.52	PT	Percent	C	Country Data	G	Global		National Statistical Office	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2016	2016	M	Male	81.66	PT	Percent	C	Country Data	G	Global		National Statistical Office	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	764	Thailand	THA	101.0202951	15.13089239	Eastern and South-Eastern Asia	2017	2017	M	Male	88.41	PT	Percent	C	Country Data	G	Global		National Statistical Office	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	768	Togo	TGO	0.97835765	8.532096072	Sub-Saharan Africa	2017	2017	M	Male	48.64	PT	Percent	C	Country Data	G	Global		Institut national de la statistique et des études économiques et démographiques	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	776	Tonga	TON	-175.1959991	-21.19511329	Oceania, exc. Australia and New Zealand	2019	2019	M	Male	88.3	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2019	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2016	2016	M	Male	99.2	PT	Percent	C	Country Data	G	Global	Population age 15-74	Telecommunications Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2017	2017	M	Male	99.4	PT	Percent	C	Country Data	G	Global	Population age 15-74	Federal Competitiveness and Statistics Authorithy	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2018	2018	M	Male	99.75	PT	Percent	C	Country Data	G	Global	Population age 15-74	Federal Competitiveness and Statistics Authorithy	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	784	United Arab Emirates	ARE	53.98279159	23.43322219	Northern Africa and Western Asia	2019	2019	M	Male	99.8	PT	Percent	C	Country Data	G	Global	Population age 15-74	Telecommunication Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	788	Tunisia	TUN	9.572737411	34.11439971	Northern Africa and Western Asia	2019	2019	M	Male	83.44	PT	Percent	C	Country Data	G	Global		Institut National de la Statistique	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2014	2014	M	Male	82.92	PT	Percent	C	Country Data	G	Global		Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2015	2015	M	Male	86.64	PT	Percent	C	Country Data	G	Global		Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2016	2016	M	Male	90.67	PT	Percent	C	Country Data	G	Global		Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2017	2017	M	Male	98.55	PT	Percent	C	Country Data	G	Global	Population age 15-74	Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2018	2018	M	Male	99.29	PT	Percent	C	Country Data	G	Global	Population age 15-74	Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	818	Egypt	EGY	29.77468534	26.57438204	Northern Africa and Western Asia	2019	2019	M	Male	99.84	PT	Percent	C	Country Data	G	Global	Population age 15-74	Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	834	United Republic of Tanzania	TZA	34.80521182	-6.265332606	Sub-Saharan Africa	2016	2016	M	Male	69.0	PT	Percent	C	Country Data	G	Global		National Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2014	2014	M	Male	75.87	PT	Percent	C	Country Data	G	Global		I.N.E	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2015	2015	M	Male	78.27	PT	Percent	C	Country Data	G	Global		I.N.E	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2017	2017	M	Male	74.66	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	858	Uruguay	URY	-56.01387025	-32.8002838	Latin America and the Caribbean	2018	2018	M	Male	75.81	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2017	2017	M	Male	73.3	PT	Percent	C	Country Data	G	Global		State Committee of the Republic of Uzbekistan on Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	860	Uzbekistan	UZB	63.11944558	41.77560518	Central and Southern Asia	2018	2018	M	Male	77.4	PT	Percent	C	Country Data	G	Global		State Committee of the Republic of Uzbekistan on Statistics	2021	3000	IT_MOB_OWN			SEX	M	Male	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	2018	2018	M	Male	43.97	PT	Percent	C	Country Data	G	Global		Central Statistical Office	2021	3000	IT_MOB_OWN			SEX	M	Male	True
