INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2003	F	Female	Y15T24	15 to 24 years old	13.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2004	F	Female	Y15T24	15 to 24 years old	13.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2005	F	Female	Y15T24	15 to 24 years old	14.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2006	F	Female	Y15T24	15 to 24 years old	13.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2007	F	Female	Y15T24	15 to 24 years old	13.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2008	F	Female	Y15T24	15 to 24 years old	14.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2009	F	Female	Y15T24	15 to 24 years old	16.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2010	F	Female	Y15T24	15 to 24 years old	16.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2011	F	Female	Y15T24	15 to 24 years old	17.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2012	F	Female	Y15T24	15 to 24 years old	17.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2013	F	Female	Y15T24	15 to 24 years old	17.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2014	F	Female	Y15T24	15 to 24 years old	16.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2015	F	Female	Y15T24	15 to 24 years old	14.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2016	F	Female	Y15T24	15 to 24 years old	14.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2017	F	Female	Y15T24	15 to 24 years old	12.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2018	F	Female	Y15T24	15 to 24 years old	11.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2019	F	Female	Y15T24	15 to 24 years old	11.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2003	M	Male	Y15T24	15 to 24 years old	10.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2004	M	Male	Y15T24	15 to 24 years old	10.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2005	M	Male	Y15T24	15 to 24 years old	11.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2006	M	Male	Y15T24	15 to 24 years old	10.3	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2007	M	Male	Y15T24	15 to 24 years old	10.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2008	M	Male	Y15T24	15 to 24 years old	13.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2009	M	Male	Y15T24	15 to 24 years old	19.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2010	M	Male	Y15T24	15 to 24 years old	18.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2011	M	Male	Y15T24	15 to 24 years old	19.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	724	Spain	ESP	-3.554078296	40.39211472	Europe and Northern America	2012	M	Male	Y15T24	15 to 24 years old	19.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
