INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	788	Tunisia	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2008, 2010, 2011, 2012]	2008	2012	4	0	3
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	792	Turkey	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2004	2015	12	1	6
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	784	United Arab Emirates	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	ARE	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[2005]	2005	2005	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	184	Cook Islands	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	COK	-159.7711391	-21.22696458		4	Country or Area	Oceania, exc. Australia and New Zealand	[1971]	1971	1971	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	242	Fiji	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1976, 1986, 1996, 2007]	1976	2007	4	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	776	Tonga	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	TON	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2011]	2011	2011	1	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	548	Vanuatu	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	VUT	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1979]	1979	1979	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	72	Botswana	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[1971]	1971	1971	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	854	Burkina Faso	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2007]	2006	2007	2	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	108	Burundi	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	BDI	29.89080992	-3.366387428	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	132	Cabo Verde	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	CPV	-23.63544151	15.07791834	1.0	4	Country or Area	Sub-Saharan Africa	[2015]	2015	2015	1	1	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	120	Cameroon	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	140	Central African Republic	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	CAF	20.93559492	7.003720791	1.0	4	Country or Area	Sub-Saharan Africa	[1975]	1975	1975	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	148	Chad	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	TCD	18.66618401	15.36279341	1.0	4	Country or Area	Sub-Saharan Africa	[2004]	2004	2004	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	178	Congo	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[1984]	1984	1984	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	180	Democratic Republic of the Congo	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[1984, 2013, 2016]	1984	2016	3	1	2
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	231	Ethiopia	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2011]	2007	2011	2	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	270	Gambia	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[1973]	1973	1973	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	288	Ghana	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	404	Kenya	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2009, 2010]	2009	2010	2	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	426	Lesotho	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[1976, 2008]	1976	2008	2	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	430	Liberia	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[1974]	1974	1974	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	454	Malawi	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[1977, 1987, 1998]	1977	1998	3	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	466	Mali	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[1976, 2006, 2011, 2015]	1976	2015	4	1	2
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	480	Mauritius	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[1972, 1990, 2000, 2011]	1972	2011	4	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	508	Mozambique	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	MOZ	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2011]	2011	2011	1	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	516	Namibia	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	646	Rwanda	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	RWA	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[1978, 2010, 2012]	1978	2012	3	0	2
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	678	Sao Tome and Principe	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	STP	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[1981, 2012]	1981	2012	2	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	686	Senegal	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	SEN	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2011, 2013]	2006	2013	3	0	2
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	690	Seychelles	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	SYC	55.46561591	-4.678053059	1.0	4	Country or Area	Sub-Saharan Africa	[1971, 2002]	1971	2002	2	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	710	South Africa	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[1970, 1985, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	1970	2015	16	1	5
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	728	South Sudan	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	SSD	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1	0	0
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	768	Togo	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[1970, 2009, 2011]	1970	2011	3	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	800	Uganda	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2008, 2010, 2012]	2002	2012	4	0	2
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	834	United Republic of Tanzania	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2012]	2002	2012	2	0	1
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	716	Zimbabwe	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2012, 2014]	2002	2014	3	0	2
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	203	Czechia	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2006	2015	10	1	6
II.12	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	807	North Macedonia	M	Male	Y_GE25	25 years old and over	AGG_1T8	Primary (ISCED 1) or higher	SEX__AGE__EDUCATION_LEV	M__Y_GE25__AGG_1T8	Male, 25 years old and over, primary (isced 1) or higher	5600	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1	0	0
