INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE15	15 years old and over	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE15	15 years old and over	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE15	15 years old and over	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE15	15 years old and over	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE15	15 years old and over	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE15	15 years old and over	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE10	10 years old and over	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE10	10 years old and over	U	Urban		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE10	10 years old and over	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE10	10 years old and over	R	Rural		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	F	Female	Y_GE10	10 years old and over	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	275	State of Palestine	M	Male	Y_GE10	10 years old and over	_T	All areas		4	Country or Area	Northern Africa and Western Asia	[2000, 2013]	2000	2013	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y20T64	20 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y20T64	20 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y20T24	20 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y20T24	20 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001, 2011]	2001	2011	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y_GE20	20 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y_GE20	20 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	F	Female	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011]	2011	2011	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	752	Sweden	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2011]	2011	2011	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	756	Switzerland	F	Female	Y55T64	55 to 64 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2016]	2010	2016	3
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	756	Switzerland	M	Male	Y55T64	55 to 64 years old	U	Urban	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2016]	2010	2016	3
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	756	Switzerland	F	Female	Y55T64	55 to 64 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2016]	2010	2016	3
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	756	Switzerland	M	Male	Y55T64	55 to 64 years old	R	Rural	1.0	4	Country or Area	Europe and Northern America	[2010, 2013, 2016]	2010	2016	3
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	756	Switzerland	F	Female	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2004, 2007, 2010, 2013, 2016]	2000	2016	6
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	756	Switzerland	M	Male	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2004, 2007, 2010, 2013, 2016]	2000	2016	6
