INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	716	Zimbabwe	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	724	Spain	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	728	South Sudan	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SSD	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	729	Sudan	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SDN	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	740	Suriname	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SUR	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	748	Eswatini	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	752	Sweden	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	756	Switzerland	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	762	Tajikistan	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TJK	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	764	Thailand	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	768	Togo	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	776	Tonga	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TON	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	780	Trinidad and Tobago	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TTO	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	788	Tunisia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	792	Turkey	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	798	Tuvalu	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	TUV	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	800	Uganda	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	804	Ukraine	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	807	North Macedonia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	818	Egypt	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	826	United Kingdom of Great Britain and Northern Ireland	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
