INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	F	Female	Y_GE10	10 years old and over	U	Urban	SEX__AGE__URBANIZATION	F__Y_GE10__U	Female, 10 years old and over, urban	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	M	Male	Y_GE10	10 years old and over	U	Urban	SEX__AGE__URBANIZATION	M__Y_GE10__U	Male, 10 years old and over, urban	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	F	Female	Y_GE10	10 years old and over	R	Rural	SEX__AGE__URBANIZATION	F__Y_GE10__R	Female, 10 years old and over, rural	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	M	Male	Y_GE10	10 years old and over	R	Rural	SEX__AGE__URBANIZATION	M__Y_GE10__R	Male, 10 years old and over, rural	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	498	Republic of Moldova	M	Male	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE10___T	Male, 10 years old and over, all areas	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	638	Réunion	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	55.53171398	-21.13183266		4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	638	Réunion	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	55.53171398	-21.13183266		4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y55T64__U	Female, 55 to 64 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y55T64	55 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y55T64__U	Male, 55 to 64 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y55T64__R	Female, 55 to 64 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y55T64	55 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y55T64__R	Male, 55 to 64 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y55T64___T	Female, 55 to 64 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y55T64	55 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y55T64___T	Male, 55 to 64 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T64	45 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y45T64__U	Female, 45 to 64 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T64	45 to 64 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y45T64__U	Male, 45 to 64 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T64	45 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y45T64__R	Female, 45 to 64 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T64	45 to 64 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y45T64__R	Male, 45 to 64 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T64	45 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T64___T	Female, 45 to 64 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T64	45 to 64 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T64___T	Male, 45 to 64 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000]	2000	2000	1	0	0
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y45T54__U	Female, 45 to 54 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T54	45 to 54 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y45T54__U	Male, 45 to 54 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y45T54__R	Female, 45 to 54 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T54	45 to 54 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y45T54__R	Male, 45 to 54 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y45T54___T	Female, 45 to 54 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y45T54	45 to 54 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y45T54___T	Male, 45 to 54 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2012]	2012	2012	1	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y25T44	25 to 44 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y25T44__U	Female, 25 to 44 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y25T44	25 to 44 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y25T44__U	Male, 25 to 44 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y25T44	25 to 44 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y25T44__R	Female, 25 to 44 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y25T44	25 to 44 years old	R	Rural	SEX__AGE__URBANIZATION	M__Y25T44__R	Male, 25 to 44 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	F__Y25T44___T	Female, 25 to 44 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y25T44	25 to 44 years old	_T	All areas	SEX__AGE__URBANIZATION	M__Y25T44___T	Male, 25 to 44 years old, all areas	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y15T24	15 to 24 years old	U	Urban	SEX__AGE__URBANIZATION	F__Y15T24__U	Female, 15 to 24 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	M	Male	Y15T24	15 to 24 years old	U	Urban	SEX__AGE__URBANIZATION	M__Y15T24__U	Male, 15 to 24 years old, urban	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
I.1	98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	642	Romania	F	Female	Y15T24	15 to 24 years old	R	Rural	SEX__AGE__URBANIZATION	F__Y15T24__R	Female, 15 to 24 years old, rural	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2000, 2012]	2000	2012	2	0	1
