INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	388	Jamaica	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018]	2017	2018	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	392	Japan	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018]	2015	2018	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	M__TRAF	Male, transferring files between a computer and other devices	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	M__COPA	Male, using copy and paste tools to duplicate or move information within a document	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	M__EPRS	Male, creating electronic presentations with presentation software	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	M__CMFL	Male, copying or moving a file or folder	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018]	2015	2018	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	398	Kazakhstan	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	410	Republic of Korea	M	Male	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	M__EMAIL	Male, sending e-mails with attached files	5000	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	410	Republic of Korea	M	Male	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	M__SOFT	Male, finding, downloading, installing and configuring software	5000	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	410	Republic of Korea	M	Male	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	M__PCPR	Male, writing a computer program using a specialized programming language	5000	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	410	Republic of Korea	M	Male	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	M__ARSP	Male, using basic arithmetic formula in a spreadsheet	5000	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	410	Republic of Korea	M	Male	INST	Connecting and installing new devices	SEX__ICT_SKILL	M__INST	Male, connecting and installing new devices	5000	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	5	5
