INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	main_statistics_field
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	Sad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	AGE__SEX	Y15T49__F	15 to 49 years old, female	5800	1
III.2	Id3190c3e	Under-five mortality rate, by sex	Sd3190c3e	Under-five mortality rate, by sex	SEX__AGE	_T__Y00T04	Both sexes or no breakdown by sex, under 5 years old	5900	1
III.2	Id3190c3e	Under-five mortality rate, by sex	Sd3190c3e	Under-five mortality rate, by sex	SEX__AGE	F__Y00T04	Female, under 5 years old	5900	
III.2	Id3190c3e	Under-five mortality rate, by sex	Sd3190c3e	Under-five mortality rate, by sex	SEX__AGE	M__Y00T04	Male, under 5 years old	5900	
III.3	I75250979	Maternal mortality ratio	S75250979	Maternal mortality ratio	SEX	F	Value	6000	1
III.4	I682508c0	Antenatal care coverage	S5b5c0fcb	Antenatal care coverage, at least one visit	SEX	F	Value	6100	1
III.4	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	SEX	F	Value	6200	1
III.5	I784515d6	Proportion of births attended by skilled health personnel	S784515d6	Proportion of births attended by skilled health personnel			Value	6300	1
III.6	Ic68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	Sc68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	6400	1
III.6	Ic68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	Sc68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	SEX__AGE	F__Y_GE15	Female, 15 years old and over	6400	
III.6	Ic68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	Sc68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	SEX__AGE	M__Y_GE15	Male, 15 years old and over	6400	
III.7	I555b0f6a	Proportion of adults who are obese, by sex	S555b0f6a	Proportion of adults who are obese, by sex	SEX__AGE	F__Y_GE18	Female, 18 years old and over	6500	1
III.7	I555b0f6a	Proportion of adults who are obese, by sex	S555b0f6a	Proportion of adults who are obese, by sex	SEX__AGE	M__Y_GE18	Male, 18 years old and over	6500	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	_T___T	Both sexes or no breakdown by sex, all age ranges or no breakdown by age	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	_T__Y_GE50	Both sexes or no breakdown by sex, 50 years old and over	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	_T__Y00T14	Both sexes or no breakdown by sex, under 15 years old	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	_T__Y15T49	Both sexes or no breakdown by sex, 15 to 49 years old	6600	1
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	F___T	Female, all age ranges or no breakdown by age	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	F__Y_GE50	Female, 50 years old and over	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	M___T	Male, all age ranges or no breakdown by age	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	M__Y_GE50	Male, 50 years old and over	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	6600	
III.8	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	SEX__AGE	M__Y15T49	Male, 15 to 49 years old	6600	
III.9	I121f0e02	Access to anti-retroviral drug, by sex	S121f0e02	Access to anti-retroviral drug, by sex	SEX	F	Female	6700	1
III.9	I121f0e02	Access to anti-retroviral drug, by sex	S121f0e02	Access to anti-retroviral drug, by sex	SEX	M	Male	6700	
III.10	Ic5db0b34	Life expectancy at age 60, by sex	Sc5db0b34	Life expectancy at age 60, by sex	SEX	_T	Both sexes or no breakdown by sex	6800	1
III.10	Ic5db0b34	Life expectancy at age 60, by sex	Sc5db0b34	Life expectancy at age 60, by sex	SEX	F	Female	6800	
III.10	Ic5db0b34	Life expectancy at age 60, by sex	Sc5db0b34	Life expectancy at age 60, by sex	SEX	M	Male	6800	
III.11	Ibdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	Sbdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	SEX__AGE	_T__Y30T70	Both sexes or no breakdown by sex, 30 to 70 years old	6900	1
III.11	Ibdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	Sbdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	SEX__AGE	F__Y30T70	Female, 30 to 70 years old	6900	
III.11	Ibdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	Sbdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	SEX__AGE	M__Y30T70	Male, 30 to 70 years old	6900	
IV.1	I22b614cb	Womenâ€™s share of government ministerial positions	S22b614cb	Womenâ€™s share of government ministerial positions	SEX	F	Value	7000	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S5867152a	Proportion of seats held by women in national parliament	SEX	F	Value	7100	1
IV.2	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	SEX	F	Value	7200	1
IV.3	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	SEX	F	Value	7300	1
IV.3	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	SEX	F	Value	7400	1
IV.4	Ib3320b80	Share of female police officers	Sb3320b80	Share of female police officers	SEX	F	Value	7500	1
IV.5	I5aac0815	Share of female judges	S5aac0815	Share of female judges	SEX	F	Value	7600	1
IV.6	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	S6bcc3b15	Proportion of women who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women aged 15-49 years)	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	7700	1
IV.6	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	Sbef52966	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	7800	1
IV.6	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	Sf8af2bef	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	7900	1
IV.6	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	S91c32905	Proportion of women who make their own informed decisions regarding sexual relations (% of women aged 15-49 years)	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	8000	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual violence	8100	
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual violence	8100	1
V.2	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__SEX	Female, 15 years old and over, sexual violence	8300	
V.2	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__SEX	Female, 15 to 49 years old, sexual violence	8300	1
V.2	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	SEX__AGE__VIOLENCE_TYPE	F__Y15T59__SEX	Female, 15 to 59 years old, sexual violence	8300	
V.2	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	SEX__AGE__VIOLENCE_TYPE	F__Y18T60__SEX	Female, 18 to 60 years old, sexual violence	8300	
V.2	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	SEX__AGE__VIOLENCE_TYPE	F__Y18T64__SEX	Female, 18 to 64 years old, sexual violence	8300	
V.2	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	SEX__AGE__VIOLENCE_TYPE	F__Y18T69__SEX	Female, 18 to 69 years old, sexual violence	8300	
