INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE,TIME_DETAIL,NATURE,COMMENT_OBS,isLatestValue
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,97.0,2010,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,98.0,2013,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,99.7,2017,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,682,Saudi Arabia,SAU,44.54763347,24.12594211,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,99.4,2018,C,No / unclear definition of the cadres included,True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,57.8,2000,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2004,58.0,2004,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,51.9,2005,C,Definition includes other cadres that is not in alignment with the standard definition,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,65.1,2010-2011,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2013,50.5,2012-2013,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,59.1,2012-2014,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,53.2,2015,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,58.6,2016,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,68.4,2017,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,74.2,2018,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,686,Senegal,SEN,-14.46636926,14.35920905,Sub-Saharan Africa,G,Global,2021,PT,Percent,2019,74.5,2019,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2000,98.0,2000,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2001,98.2,2001,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2002,99.2,2002,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2003,98.5,2003,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2004,98.7,2004,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2005,99.7,2005,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2006,88.9,2005-2006,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2007,99.8,2007,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2008,99.7,2008,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2009,99.8,2009,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2010,99.7,2010,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2011,99.0,2011,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2012,99.0,2012,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2013,99.9,2013,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2014,98.4,2014,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,G,Global,2021,PT,Percent,2019,99.9,2019,C,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",True
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,99.0,2000,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,99.0,2005,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,99.0,2006,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,G,Global,2021,PT,Percent,2007,100.0,2007,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,G,Global,2021,PT,Percent,2008,100.0,2008,C,No / unclear definition of the cadres included,False
III.5,I784515d6,Proportion of births attended by skilled health personnel,S784515d6,Proportion of births attended by skilled health personnel,690,Seychelles,SYC,55.46561591,-4.678053059,Sub-Saharan Africa,G,Global,2021,PT,Percent,2009,99.0,2009,C,No / unclear definition of the cadres included,False
