INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__CMFL,OBS_VALUE___T__COPA,OBS_VALUE___T__EPRS,OBS_VALUE___T__TRAF,OBS_VALUE___T__SOFT,OBS_VALUE___T__PCPR,OBS_VALUE___T__EMAIL,OBS_VALUE___T__INST,OBS_VALUE___T__ARSP,OBS_VALUE__F__PCPR,OBS_VALUE__F__COPA,OBS_VALUE__F__TRAF,OBS_VALUE__F__EPRS,OBS_VALUE__F__SOFT,OBS_VALUE__F__ARSP,OBS_VALUE__F__INST,OBS_VALUE__F__CMFL,OBS_VALUE__F__EMAIL,OBS_VALUE__M__PCPR,OBS_VALUE__M__SOFT,OBS_VALUE__M__EPRS,OBS_VALUE__M__COPA,OBS_VALUE__M__TRAF,OBS_VALUE__M__EMAIL,OBS_VALUE__M__INST,OBS_VALUE__M__CMFL,OBS_VALUE__M__ARSP,TIME_DETAIL___T__CMFL,TIME_DETAIL___T__COPA,TIME_DETAIL___T__EPRS,TIME_DETAIL___T__TRAF,TIME_DETAIL___T__SOFT,TIME_DETAIL___T__PCPR,TIME_DETAIL___T__EMAIL,TIME_DETAIL___T__INST,TIME_DETAIL___T__ARSP,TIME_DETAIL__F__PCPR,TIME_DETAIL__F__COPA,TIME_DETAIL__F__TRAF,TIME_DETAIL__F__EPRS,TIME_DETAIL__F__SOFT,TIME_DETAIL__F__ARSP,TIME_DETAIL__F__INST,TIME_DETAIL__F__CMFL,TIME_DETAIL__F__EMAIL,TIME_DETAIL__M__PCPR,TIME_DETAIL__M__SOFT,TIME_DETAIL__M__EPRS,TIME_DETAIL__M__COPA,TIME_DETAIL__M__TRAF,TIME_DETAIL__M__EMAIL,TIME_DETAIL__M__INST,TIME_DETAIL__M__CMFL,TIME_DETAIL__M__ARSP,NATURE___T__CMFL,NATURE___T__COPA,NATURE___T__EPRS,NATURE___T__TRAF,NATURE___T__SOFT,NATURE___T__PCPR,NATURE___T__EMAIL,NATURE___T__INST,NATURE___T__ARSP,NATURE__F__PCPR,NATURE__F__COPA,NATURE__F__TRAF,NATURE__F__EPRS,NATURE__F__SOFT,NATURE__F__ARSP,NATURE__F__INST,NATURE__F__CMFL,NATURE__F__EMAIL,NATURE__M__PCPR,NATURE__M__SOFT,NATURE__M__EPRS,NATURE__M__COPA,NATURE__M__TRAF,NATURE__M__EMAIL,NATURE__M__INST,NATURE__M__CMFL,NATURE__M__ARSP,COMMENT_OBS___T__CMFL,COMMENT_OBS___T__COPA,COMMENT_OBS___T__EPRS,COMMENT_OBS___T__TRAF,COMMENT_OBS___T__SOFT,COMMENT_OBS___T__PCPR,COMMENT_OBS___T__EMAIL,COMMENT_OBS___T__INST,COMMENT_OBS___T__ARSP,COMMENT_OBS__F__PCPR,COMMENT_OBS__F__COPA,COMMENT_OBS__F__TRAF,COMMENT_OBS__F__EPRS,COMMENT_OBS__F__SOFT,COMMENT_OBS__F__ARSP,COMMENT_OBS__F__INST,COMMENT_OBS__F__CMFL,COMMENT_OBS__F__EMAIL,COMMENT_OBS__M__PCPR,COMMENT_OBS__M__SOFT,COMMENT_OBS__M__EPRS,COMMENT_OBS__M__COPA,COMMENT_OBS__M__TRAF,COMMENT_OBS__M__EMAIL,COMMENT_OBS__M__INST,COMMENT_OBS__M__CMFL,COMMENT_OBS__M__ARSP,isLatestValue___T__CMFL,isLatestValue___T__COPA,isLatestValue___T__EPRS,isLatestValue___T__TRAF,isLatestValue___T__SOFT,isLatestValue___T__PCPR,isLatestValue___T__EMAIL,isLatestValue___T__INST,isLatestValue___T__ARSP,isLatestValue__F__PCPR,isLatestValue__F__COPA,isLatestValue__F__TRAF,isLatestValue__F__EPRS,isLatestValue__F__SOFT,isLatestValue__F__ARSP,isLatestValue__F__INST,isLatestValue__F__CMFL,isLatestValue__F__EMAIL,isLatestValue__M__PCPR,isLatestValue__M__SOFT,isLatestValue__M__EPRS,isLatestValue__M__COPA,isLatestValue__M__TRAF,isLatestValue__M__EMAIL,isLatestValue__M__INST,isLatestValue__M__CMFL,isLatestValue__M__ARSP
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,G,Global,2021,PT,Percent,2019,63.23348,,49.01489,60.5633,65.02668,9.67268,,,57.22286,5.28521,,56.26067,45.97504,59.52062,52.05787,,,,14.15383,70.65028,52.11963,,64.95779,,,,62.49811,2019,,2019,2019,2019,2019,,,2019,2019,,2019,2019,2019,2019,,,,2019,2019,2019,,2019,,,,2019,C,,C,C,C,C,,,C,C,,C,C,C,C,,,,C,C,C,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,True,True,,,True,True,,True,True,True,True,,,,True,True,True,,True,,,,True
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,27.23185,23.99535,12.08647,20.62403,18.45829,5.63489,24.78226,15.64021,15.43875,4.26073,22.46189,18.12608,11.5417,15.37025,13.57409,12.51848,24.9737,23.19377,7.11252,21.77885,12.67226,25.64427,23.31007,26.49035,18.997,29.66003,17.44381,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,25.98094,22.89006,12.00406,20.09229,19.58812,3.21525,23.8647,12.46642,13.18714,,,,,,,,,,,,,,,,,,,2015,2015,2015,2015,2015,2015,2015,2015,2015,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,24.39274,21.18728,11.65128,18.95998,18.49513,3.34111,22.23653,11.28275,13.27031,2.83569,20.4202,16.57555,11.14689,14.89511,11.07126,8.5776,22.78196,21.35763,3.88624,22.37796,12.19528,22.01463,21.53173,23.18448,14.2004,26.13006,15.64212,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,23.48583,20.80956,9.88038,17.69924,16.57949,2.94369,21.43947,9.50094,11.84514,1.97429,19.06361,14.50619,8.21345,12.33983,8.91487,6.35989,20.83795,19.42868,3.99098,21.15973,11.68123,22.69577,21.1488,23.61179,12.89432,26.34643,15.01081,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,22.23365,20.01638,11.12099,17.76461,14.72064,2.8063,20.47281,9.83269,12.41464,1.44998,17.64942,14.01174,9.98624,10.31399,9.93535,7.40688,18.94919,18.25892,4.28239,19.5164,12.35595,22.59234,21.84886,22.88218,12.47271,25.80812,15.11285,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2021,PT,Percent,2019,,24.05949,9.98769,17.02091,14.20173,2.68502,21.08991,8.62021,11.63177,1.72814,20.4123,13.54741,8.58354,10.05132,7.74813,5.43321,,17.8644,3.72596,18.71672,11.51519,28.02707,20.79953,24.59876,12.08716,,15.85657,,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,,2019,2019,2019,2019,2019,2019,2019,2019,,2019,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2014,,5.14105,27.59416,25.76528,7.44984,,17.20328,,,,,,,,,,,,,,,,,,,,,,2014,2014,2014,2014,,2014,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,False,,,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2018,19.67108,19.76744,8.521,11.26146,4.55807,1.09852,14.66763,9.21562,15.09205,0.96821,21.11778,11.54586,9.13741,4.48537,16.48865,9.45872,21.00864,15.73849,1.23631,4.63494,7.86924,18.33968,10.96075,13.53536,8.95857,18.25683,13.61537,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2019,20.51055,20.87455,8.1255,10.20128,5.33447,0.88514,15.81643,9.48397,16.26965,0.75569,22.22765,10.66181,8.658,5.27614,17.86132,9.75505,,17.08956,1.02226,5.39624,7.56152,19.44141,9.71351,14.46795,9.19686,,14.58385,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,,2019,2019,2019,2019,2019,2019,2019,2019,,2019,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,3.5064,3.47511,1.02225,3.0818,2.35898,0.49683,2.77275,1.57627,1.41014,0.40933,2.86816,1.85071,0.76977,1.58791,1.44645,1.15933,2.83394,2.10606,1.33189,6.45122,2.70876,9.17583,8.6187,7.38989,4.2026,9.12259,3.37411,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2019,,,,,,,,,,10.55654,30.22969,25.03629,20.85546,13.49687,24.96226,10.73295,27.34778,30.61553,5.22174,7.19928,13.1356,15.66955,17.52711,19.77888,7.15906,17.09444,12.55889,,,,,,,,,,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,87.20001,60.6,31.9,39.3,32.90001,11.1,67.3,35.6,34.5,,,,,,,,,,,,,,,,,,,2016,2016,2016,2016,2016,2016,2016,2016,2016,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,91.55999,63.63,33.495,41.26499,34.54499,11.655,70.665,37.38,36.225,,,,,,,,,,,,,,,,,,,2017,2017,2017,2017,2017,2017,2017,2017,2017,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,98.1,,37.50001,34.0,,16.9,,,,5.7,,,,,,,,,9.0,,,,,,,,,2018,,2018,2018,,2018,,,,2018,,,,,,,,,2018,,,,,,,,,C,,C,C,,C,,,,C,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,False,,,,False,,,,,,,,,False,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,99.08099,90.843,39.75,36.04,55.968,17.914,89.994,69.96,76.002,22.22777,87.31331,33.11129,61.86799,42.142,62.27973,75.9395,,83.26407,16.5,60.5,32.5,92.0,37.0,92.2,68.0,,80.5,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,,2019,2019,2019,2019,2019,2019,2019,2019,,2019,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,23.02704,20.46744,14.72796,14.96495,15.0497,14.42312,18.46094,15.84877,16.55762,,,,,,,,,,,,,,,,,,,2017,2017,2017,2017,2017,2017,2017,2017,2017,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,22.66561,19.52297,14.93007,15.04601,15.2997,14.66523,18.54096,15.47746,15.93625,5.50105,18.92641,12.78235,8.90779,12.60683,11.61543,10.76509,19.62218,16.41653,,,,,,,,,,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,25.62297,22.61562,16.24018,16.28487,16.58737,16.08584,21.24676,17.24854,18.20791,,,,,,,,,,,,,,,,,,,2019,2019,2019,2019,2019,2019,2019,2019,2019,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,37.00695,36.21082,15.85552,27.72807,,3.65488,,,,,,,,,,,,,,,,,,,,,,2014,2014,2014,2014,,2014,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,,False,,,,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,30.43134,,18.35817,25.66142,,1.93889,,,,,,,,,,,,,,,,,,,,,,2015,,2015,2015,,2015,,,,,,,,,,,,,,,,,,,,,,C,,C,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,False,,,,,,,,,,,,,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,36.96816,,23.51615,31.29833,,2.5334,,,,1.46038,,23.78518,18.83802,,,,29.01295,,3.61431,,28.22865,,38.86666,,,44.9818,,2016,,2016,2016,,2016,,,,2016,,2016,2016,,,,2016,,2016,,2016,,2016,,,2016,,C,,C,C,,C,,,,C,,C,C,,,,C,,C,,C,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,False,,,,False,,False,False,,,,False,,False,,False,,False,,,False,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,42.49219,,27.69152,37.06352,,2.84279,,,,1.65286,,29.11401,22.24275,,,,34.09172,,4.03819,,33.16526,,45.04947,,,50.93116,,2017,,2017,2017,,2017,,,,2017,,2017,2017,,,,2017,,2017,,2017,,2017,,,2017,,C,,C,C,,C,,,,C,,C,C,,,,C,,C,,C,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,False,,,,False,,False,False,,,,False,,False,,False,,False,,,False,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,42.35583,,29.38645,38.1844,,3.15945,,,,1.80449,,30.73104,24.65208,,,,34.56253,,4.5244,,34.1557,,45.69269,,,50.20657,,2019,,2019,2019,,2019,,,,2019,,2019,2019,,,,2019,,2019,,2019,,2019,,,2019,,C,,C,C,,C,,,,C,,C,C,,,,C,,C,,C,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,True,,,,True,,True,True,,,,True,,True,,True,,True,,,True,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",795,Turkmenistan,TKM,58.9787665,40.0912346,Central and Southern Asia,G,Global,2021,PT,Percent,2019,,,,,,,,,,0.41424,15.6969,14.34414,3.41029,3.38582,7.47048,6.03156,16.83951,6.18688,,,,,,,,,,,,,,,,,,,2019,2019,2019,2019,2019,2019,2019,2019,2019,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,age 15-49,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,,,,,,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,G,Global,2021,PT,Percent,2019,16.12054,16.12054,9.0473,19.99063,13.89042,1.56061,,,,1.35666,14.60822,18.44292,9.24018,12.57493,,,,,1.76615,15.21616,8.85291,17.64465,21.5504,,,,,2019,2019,2019,2019,2019,2019,,,,2019,2019,2019,2019,2019,,,,,2019,2019,2019,2019,2019,,,,,C,C,C,C,C,C,,,,C,C,C,C,C,,,,,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,,,,True,True,True,True,True,,,,,True,True,True,True,True,,,,
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,G,Global,2021,PT,Percent,2014,49.54439,49.83218,15.95529,28.4544,,9.90079,,23.75567,29.33703,8.6773,46.35388,24.33205,15.75951,,27.05314,17.40128,45.75035,,11.11166,,16.14905,53.2746,32.53435,,30.04464,53.29917,31.59724,2014,2014,2014,2014,,2014,,2014,2014,2014,2014,2014,2014,,2014,2014,2014,,2014,,2014,2014,2014,,2014,2014,2014,C,C,C,C,,C,,C,C,C,C,C,C,,C,C,C,,C,,C,C,C,,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,False,,True,False,False,False,False,False,,False,True,False,,False,,False,False,False,,True,False,False
II.10,Ib6932825,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",S01912ae8,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,G,Global,2021,PT,Percent,2015,52.54919,35.89527,22.70737,49.95841,24.53511,2.05228,,,19.14098,1.52967,36.47568,45.53172,23.38766,21.71148,19.19653,,48.16541,,2.56976,27.33125,22.03373,35.32048,54.34221,,,56.8905,19.08613,2015,2015,2015,2015,2015,2015,,,2015,2015,2015,2015,2015,2015,2015,,2015,,2015,2015,2015,2015,2015,,,2015,2015,C,C,C,C,C,C,,,C,C,C,C,C,C,C,,C,,C,C,C,C,C,,,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,False,False,False,False,False,False,False,,False,,False,False,False,False,False,,,False,False
