INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,COMMENT_OBS__F,isLatestValue__F
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2006,36.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2007,37.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2008,35.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2009,35.2,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2011,36.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2012,36.4,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2013,37.0,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2014,37.4,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2015,38.0,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2016,38.2,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2019,PT,Percent,2017,38.4,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,2019,PT,Percent,2010,24.4,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,2019,PT,Percent,2013,27.1,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,2019,PT,Percent,2014,29.4,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,2019,PT,Percent,2015,29.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,2019,PT,Percent,2016,29.5,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,784,United Arab Emirates,ARE,53.98279159,23.43322219,Northern Africa and Western Asia,2019,PT,Percent,2017,12.2,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,2019,PT,Percent,2009,18.3,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,2019,PT,Percent,2010,19.3,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Second quarter;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2006,17.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2007,18.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2008,19.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2009,20.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2010,18.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2011,13.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2012,14.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2013,16.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2014,15.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2015,14.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2016,16.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,792,Turkey,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2019,PT,Percent,2017,17.3,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2019,PT,Percent,2007,22.8,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2019,PT,Percent,2008,24.4,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2019,PT,Percent,2009,22.0,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2019,PT,Percent,2010,16.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2019,PT,Percent,2012,14.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2019,PT,Percent,2013,29.3,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2006,23.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2007,30.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2008,30.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2009,36.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2010,30.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2011,26.3,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2012,23.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2013,24.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2014,26.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2019,PT,Percent,2015,23.0,C,Repository: Eurostat special tabulation;,False
