INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE__M,OBS_VALUE___O,OBS_VALUE___T,NATURE__F,NATURE__M,NATURE___O,NATURE___T,COMMENT_OBS__F,COMMENT_OBS__M,COMMENT_OBS___O,COMMENT_OBS___T,isLatestValue__F,isLatestValue__M,isLatestValue___O,isLatestValue___T
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2010,13.4,27.4,,21.3,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2011,13.1,25.0,,19.7,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2012,13.2,25.3,,20.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2013,13.1,25.0,,19.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2014,12.8,24.5,,19.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2015,12.2,22.9,,18.3,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2016,11.1,21.7,,17.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2017,11.2,21.6,,17.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2018,10.8,20.4,,16.3,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2019,10.3,19.6,,15.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,G,Global,2021,PT,Percent,2020,10.1,19.4,,15.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1992,0.4,0.9,,0.7,C,C,,C,Age coverage - maximum age: 72 years old,Age coverage - maximum age: 72 years old,,Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1993,0.6,1.3,,1.0,C,C,,C,Age coverage - maximum age: 72 years old,Age coverage - maximum age: 72 years old,,Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1994,1.0,1.9,,1.5,C,C,,C,Age coverage - maximum age: 72 years old,Age coverage - maximum age: 72 years old,,Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1995,1.4,2.3,,1.9,C,C,,C,Age coverage - maximum age: 72 years old,Age coverage - maximum age: 72 years old,,Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1996,1.6,2.5,,2.1,C,C,,C,Data reference period: March Age coverage - maximum age: 72 years old,Data reference period: March Age coverage - maximum age: 72 years old,,Data reference period: March Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1997,2.5,3.2,,2.9,C,C,,C,Age coverage - maximum age: 72 years old,Age coverage - maximum age: 72 years old,,Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1998,2.4,3.2,,2.9,C,C,,C,Data reference period: October Age coverage - maximum age: 72 years old,Data reference period: October Age coverage - maximum age: 72 years old,,Data reference period: October Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,1999,10.5,10.8,,10.7,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2000,9.6,10.3,,9.9,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2001,7.7,8.4,,8.0,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2002,7.4,8.0,,7.7,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2003,6.6,7.9,,7.3,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2004,6.7,8.0,,7.4,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2005,7.2,8.2,,7.7,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2006,6.8,8.1,,7.4,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2007,6.5,7.9,,7.2,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2008,6.5,7.8,,7.2,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2009,6.3,7.8,,7.1,C,C,,C,Repository: OECD Age coverage - maximum age: 72 years old,Repository: OECD Age coverage - maximum age: 72 years old,,Repository: OECD Age coverage - maximum age: 72 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2010,4.6,5.5,,5.1,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,G,Global,2021,PT,Percent,2011,5.0,6.0,,5.5,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
