INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__M__Y15T24,OBS_VALUE___T__Y15T24,OBS_VALUE__F__Y15T24,OBS_VALUE___O__Y15T24,NATURE__M__Y15T24,NATURE___T__Y15T24,NATURE__F__Y15T24,NATURE___O__Y15T24,COMMENT_OBS__M__Y15T24,COMMENT_OBS___T__Y15T24,COMMENT_OBS__F__Y15T24,COMMENT_OBS___O__Y15T24,isLatestValue__M__Y15T24,isLatestValue___T__Y15T24,isLatestValue__F__Y15T24,isLatestValue___O__Y15T24
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,18.1,31.6,45.7,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,17.6,31.0,45.0,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,16.9,30.1,44.1,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,16.7,30.4,44.8,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,17.1,30.1,43.8,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,16.6,29.3,42.6,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,16.2,28.5,41.4,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,16.4,28.4,41.0,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,16.8,28.1,39.9,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,17.0,28.1,39.9,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,17.1,28.3,40.1,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,17.2,28.3,40.2,,M,M,M,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",747,Northern Africa and Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,17.7,28.8,40.4,,M,M,M,,,,,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",748,Eswatini,SWZ,31.50149288,-26.56471011,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,29.9,35.5,41.2,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2003,6.6,6.5,6.4,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2004,8.2,7.9,7.5,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2005,14.7,14.2,13.6,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2006,9.6,9.3,9.1,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2007,7.5,7.5,7.5,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2008,7.5,7.8,8.2,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2009,9.8,9.6,9.5,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2010,7.8,7.7,7.6,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2011,7.6,7.5,7.5,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2012,7.9,7.8,7.8,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2013,7.7,7.4,7.1,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2014,7.5,7.2,6.8,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2015,6.9,6.7,6.5,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2016,6.9,6.5,6.1,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",752,Sweden,SWE,14.3775338,60.60103109,Europe and Northern America,G,Global,2021,PT,Percent,2017,6.1,6.2,6.2,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
